lat,long,yr,mon,day,hr,temp,rh,ws,prec
45.996,-77.427,2007,7,24,15,28.54,44.98,4.14,0
45.996,-77.427,2007,7,24,16,28.99,45.42,8.1,0
45.996,-77.427,2007,7,24,17,27.86,47.06,8.04,0
45.996,-77.427,2007,7,24,18,28.51,47.57,8.5,0
45.996,-77.427,2007,7,24,19,27.62,52.69,4.788,0
45.996,-77.427,2007,7,24,20,25.23,61.38,4.62,0
45.996,-77.427,2007,7,24,21,20.2,83.5,3.096,0
45.996,-77.427,2007,7,24,22,18.2,93.5,2.364,0
45.996,-77.427,2007,7,24,23,17.24,94.1,1.968,0
45.996,-77.427,2007,7,25,0,16.52,97.6,3.264,0
45.996,-77.427,2007,7,25,1,15.98,99.1,1.692,0
45.996,-77.427,2007,7,25,2,15.64,99.8,2.112,0
45.996,-77.427,2007,7,25,3,15.67,98.8,1.2,0
45.996,-77.427,2007,7,25,4,14.86,100,1.224,0
45.996,-77.427,2007,7,25,5,14.11,99.9,0.96,0
45.996,-77.427,2007,7,25,6,13.33,99.9,1.404,0
45.996,-77.427,2007,7,25,7,14.93,100,1.704,0
45.996,-77.427,2007,7,25,8,20.24,83.4,0.912,0
45.996,-77.427,2007,7,25,9,22.17,70.35,3.408,0
45.996,-77.427,2007,7,25,10,24.52,61.55,6.432,0
45.996,-77.427,2007,7,25,11,25.71,59.44,3.048,0
45.996,-77.427,2007,7,25,12,26.84,60.94,7.992,0
45.996,-77.427,2007,7,25,13,27.72,52.75,8.42,0
45.996,-77.427,2007,7,25,14,28.51,52.62,6.3,0
45.996,-77.427,2007,7,25,15,29.05,50.91,10.3,0
45.996,-77.427,2007,7,25,16,27.76,48.63,8.46,0
45.996,-77.427,2007,7,25,17,29.16,43.17,8.6,0
45.996,-77.427,2007,7,25,18,29.16,47.33,5.892,0
45.996,-77.427,2007,7,25,19,27.96,48.63,4.68,0
45.996,-77.427,2007,7,25,20,25.92,61.65,2.616,0
45.996,-77.427,2007,7,25,21,20.64,84.6,2.796,0
45.996,-77.427,2007,7,25,22,20.96,77.13,3.3,0
45.996,-77.427,2007,7,25,23,17.55,89.2,2.352,0
45.996,-77.427,2007,7,26,0,16.73,97.9,3.072,0
45.996,-77.427,2007,7,26,1,15.64,98.1,1.14,0
45.996,-77.427,2007,7,26,2,14.66,100,1.98,0
45.996,-77.427,2007,7,26,3,14.18,99.9,2.04,0
45.996,-77.427,2007,7,26,4,13.57,100,2.148,0
45.996,-77.427,2007,7,26,5,12.85,100,1.32,0
45.996,-77.427,2007,7,26,6,13.2,100,2.352,0
45.996,-77.427,2007,7,26,7,14.62,97.4,1.932,0
45.996,-77.427,2007,7,26,8,19.46,86.9,6.06,0
45.996,-77.427,2007,7,26,9,21.79,75.16,5.88,0
45.996,-77.427,2007,7,26,10,24.11,65.71,4.224,0
45.996,-77.427,2007,7,26,11,25.78,58.76,8.06,0
45.996,-77.427,2007,7,26,12,26.97,60.26,6.696,0
45.996,-77.427,2007,7,26,13,27.83,57.97,9.34,0
45.996,-77.427,2007,7,26,14,29.53,44.67,6.732,0
45.996,-77.427,2007,7,26,15,28.92,50.67,7.656,0
45.996,-77.427,2007,7,26,16,29.26,49.41,7.548,0
45.996,-77.427,2007,7,26,17,28.03,53.5,6.756,0
45.996,-77.427,2007,7,26,18,27.62,56.78,5.208,0
45.996,-77.427,2007,7,26,19,27.69,53.27,7.308,0
45.996,-77.427,2007,7,26,20,25.06,66.16,2.376,0
45.996,-77.427,2007,7,26,21,20.88,87.7,2.352,0
45.996,-77.427,2007,7,26,22,18.78,96.9,1.128,0
45.996,-77.427,2007,7,26,23,17.92,99.3,1.824,0
45.996,-77.427,2007,7,27,0,16.97,99.3,0.984,0
45.996,-77.427,2007,7,27,1,16.05,99.4,1.224,0
45.996,-77.427,2007,7,27,2,15.3,99.2,0.912,0
45.996,-77.427,2007,7,27,3,14.96,100,3.42,0
45.996,-77.427,2007,7,27,4,14.89,99.7,1.356,0
45.996,-77.427,2007,7,27,5,14.49,100,2.292,0
45.996,-77.427,2007,7,27,6,14.18,100,3.312,0
45.996,-77.427,2007,7,27,7,16.12,100,1.404,0
45.996,-77.427,2007,7,27,8,18.64,92.7,2.916,0
45.996,-77.427,2007,7,27,9,20.81,83.8,9.73,0
45.996,-77.427,2007,7,27,10,23.73,68.75,4.764,0
45.996,-77.427,2007,7,27,11,24.62,69.57,6.864,0
45.996,-77.427,2007,7,27,12,26.05,64.01,3.852,0
45.996,-77.427,2007,7,27,13,26.46,56.13,5.916,0
45.996,-77.427,2007,7,27,14,26.77,55.92,8.45,0
45.996,-77.427,2007,7,27,15,28.1,47.88,6.12,0
45.996,-77.427,2007,7,27,16,27.31,51.73,3.492,0
45.996,-77.427,2007,7,27,17,27.72,53.44,8.6,0
45.996,-77.427,2007,7,27,18,27.86,52.89,8.89,0
45.996,-77.427,2007,7,27,19,26.05,64.79,2.28,0
45.996,-77.427,2007,7,27,20,25,76.18,2.04,0
45.996,-77.427,2007,7,27,21,20.47,92,2.64,0
45.996,-77.427,2007,7,27,22,19.18,94.1,1.692,0
45.996,-77.427,2007,7,27,23,18.5,98.2,1.56,0
45.996,-77.427,2007,7,28,0,19.29,96.1,2.22,0
45.996,-77.427,2007,7,28,1,19.29,94.2,5.016,0
45.996,-77.427,2007,7,28,2,20.21,88.4,6.156,0
45.996,-77.427,2007,7,28,3,20.14,85.2,4.212,0
45.996,-77.427,2007,7,28,4,18.84,91.1,3.408,0
45.996,-77.427,2007,7,28,5,18.71,88.8,5.22,0
45.996,-77.427,2007,7,28,6,18.6,87.8,4.8,0
45.996,-77.427,2007,7,28,7,18.6,90.2,4.248,0
45.996,-77.427,2007,7,28,8,19.69,86,9.37,0
45.996,-77.427,2007,7,28,9,20.98,83.2,4.872,0
45.996,-77.427,2007,7,28,10,20.74,80.9,7.176,0
45.996,-77.427,2007,7,28,11,21.08,77.89,9.65,0
45.996,-77.427,2007,7,28,12,20.73,76.42,4.104,0
45.996,-77.427,2007,7,28,13,24.25,63.8,4.56,0
45.996,-77.427,2007,7,28,14,25.88,53.91,4.2,0
45.996,-77.427,2007,7,28,15,24.89,57.56,4.008,0
45.996,-77.427,2007,7,28,16,27.28,50.37,8.5,0
45.996,-77.427,2007,7,28,17,26.33,49.68,6.588,0
45.996,-77.427,2007,7,28,18,26.09,47.26,4.2,0
45.996,-77.427,2007,7,28,19,25.2,49.45,4.092,0
45.996,-77.427,2007,7,28,20,23.16,50.47,4.08,0
45.996,-77.427,2007,7,28,21,17.2,82.6,2.748,0
45.996,-77.427,2007,7,28,22,15.54,87.2,3.408,0
45.996,-77.427,2007,7,28,23,14.45,92,3.024,0
45.996,-77.427,2007,7,29,0,13.06,97,3.18,0
45.996,-77.427,2007,7,29,1,12.35,98.3,4.212,0
45.996,-77.427,2007,7,29,2,11.73,97.7,5.568,0
45.996,-77.427,2007,7,29,3,11.39,98.9,4.056,0
45.996,-77.427,2007,7,29,4,10.23,98.5,3.552,0
45.996,-77.427,2007,7,29,5,10.06,98.9,3.504,0
45.996,-77.427,2007,7,29,6,9.79,99.2,5.208,0
45.996,-77.427,2007,7,29,7,12.24,94.4,2.832,0
45.996,-77.427,2007,7,29,8,16.76,79.35,3.204,0
45.996,-77.427,2007,7,29,9,19.51,63.74,4.32,0
45.996,-77.427,2007,7,29,10,21.52,56.47,3.456,0
45.996,-77.427,2007,7,29,11,22.85,51.29,6.396,0
45.996,-77.427,2007,7,29,12,24.25,41.98,5.448,0
45.996,-77.427,2007,7,29,13,25.47,37.78,7.524,0
45.996,-77.427,2007,7,29,14,25.61,39.42,6.54,0
45.996,-77.427,2007,7,29,15,25.61,38.47,8.87,0
45.996,-77.427,2007,7,29,16,26.63,37.03,7.632,0
45.996,-77.427,2007,7,29,17,26.33,34.37,1.236,0
45.996,-77.427,2007,7,29,18,25.64,39.69,4.728,0
45.996,-77.427,2007,7,29,19,26.36,43.79,1.632,0
45.996,-77.427,2007,7,29,20,22.41,68.3,1.296,0
45.996,-77.427,2007,7,29,21,17.03,85.1,2.04,0
45.996,-77.427,2007,7,29,22,14.42,97,1.944,0
45.996,-77.427,2007,7,29,23,13.64,98.3,2.052,0
45.996,-77.427,2007,7,30,0,13.06,99.2,2.04,0
45.996,-77.427,2007,7,30,1,11.9,99.9,2.616,0
45.996,-77.427,2007,7,30,2,11.42,99.9,2.604,0
45.996,-77.427,2007,7,30,3,10.71,99.9,2.376,0
45.996,-77.427,2007,7,30,4,10.54,99.9,3.276,0
45.996,-77.427,2007,7,30,5,10.13,99.9,1.644,0
45.996,-77.427,2007,7,30,6,11.22,99.9,1.56,0
45.996,-77.427,2007,7,30,7,12.69,97.8,1.02,0
45.996,-77.427,2007,7,30,8,16.8,86.8,2.1,0
45.996,-77.427,2007,7,30,9,20.36,72.43,2.004,0
45.996,-77.427,2007,7,30,10,22.4,65.81,3.564,0
45.996,-77.427,2007,7,30,11,24.52,54.08,8.76,0
45.996,-77.427,2007,7,30,12,26.8,47.74,8.82,0
45.996,-77.427,2007,7,30,13,28.54,43.79,7.332,0
45.996,-77.427,2007,7,30,14,28.34,39.32,7.284,0
45.996,-77.427,2007,7,30,15,28.82,38.23,9.47,0
45.996,-77.427,2007,7,30,16,29.02,37.68,8.09,0
45.996,-77.427,2007,7,30,17,27.89,45.8,5.22,0
45.996,-77.427,2007,7,30,18,26.22,54.97,7.008,0
45.996,-77.427,2007,7,30,19,24.86,87.6,2.172,0.5
45.996,-77.427,2007,7,30,20,22.21,90.6,2.148,0
45.996,-77.427,2007,7,30,21,20.47,95.2,3.828,0
45.996,-77.427,2007,7,30,22,18.84,97.5,4.104,0
45.996,-77.427,2007,7,30,23,17.62,97.5,1.704,0
45.996,-77.427,2007,7,31,0,16.49,99.9,1.188,0
45.996,-77.427,2007,7,31,1,15.68,100,1.752,0
45.996,-77.427,2007,7,31,2,14.96,100,2.16,0
45.996,-77.427,2007,7,31,3,14.69,100,2.316,0
45.996,-77.427,2007,7,31,4,13.94,100,2.892,0
45.996,-77.427,2007,7,31,5,13.84,99.9,3.108,0
45.996,-77.427,2007,7,31,6,13.12,99.9,5.244,0
45.996,-77.427,2007,7,31,7,15.82,93.7,4.404,0
45.996,-77.427,2007,7,31,8,18.3,85.7,6.372,0
45.996,-77.427,2007,7,31,9,21.52,78.77,5.064,0
45.996,-77.427,2007,7,31,10,23.77,71.61,4.5,0
45.996,-77.427,2007,7,31,11,25.98,61.21,6.84,0
45.996,-77.427,2007,7,31,12,28.03,57.94,8.6,0
45.996,-77.427,2007,7,31,13,28.71,46.85,4.872,0
45.996,-77.427,2007,7,31,14,29.19,45.9,8.64,0
45.996,-77.427,2007,7,31,15,28.99,41.84,7.188,0
45.996,-77.427,2007,7,31,16,28.99,44.64,8.03,0
45.996,-77.427,2007,7,31,17,29.16,42.08,7.38,0
45.996,-77.427,2007,7,31,18,29.16,40.82,4.872,0
45.996,-77.427,2007,7,31,19,26.91,46.41,2.28,0
45.996,-77.427,2007,7,31,20,24.04,60.53,3.12,0
45.996,-77.427,2007,7,31,21,19.11,86.2,3.516,0
45.996,-77.427,2007,7,31,22,17.55,92.6,3.732,0
45.996,-77.427,2007,7,31,23,16.63,94,2.556,0
45.996,-77.427,2007,8,1,0,15.48,98.7,2.316,0
45.996,-77.427,2007,8,1,1,14.9,98.8,2.916,0
45.996,-77.427,2007,8,1,2,14.62,99.2,2.676,0
45.996,-77.427,2007,8,1,3,14.11,100,2.568,0
45.996,-77.427,2007,8,1,4,13.7,99.9,2.748,0
45.996,-77.427,2007,8,1,5,12.89,100,1.608,0
45.996,-77.427,2007,8,1,6,12.89,99.9,1.992,0
45.996,-77.427,2007,8,1,7,14.49,100,0.768,0
45.996,-77.427,2007,8,1,8,19.05,83.4,1.704,0
45.996,-77.427,2007,8,1,9,21.72,75.47,2.244,0
45.996,-77.427,2007,8,1,10,24.08,70.45,4.02,0
45.996,-77.427,2007,8,1,11,25.47,70.52,4.308,0
45.996,-77.427,2007,8,1,12,29.02,59.06,4.824,0
45.996,-77.427,2007,8,1,13,30.9,48.97,11.94,0
45.996,-77.427,2007,8,1,14,32.09,45.63,14.18,0
45.996,-77.427,2007,8,1,15,33.21,42.8,13.96,0
45.996,-77.427,2007,8,1,16,33.21,42.39,12.55,0
45.996,-77.427,2007,8,1,17,33.28,43.24,15.18,0
45.996,-77.427,2007,8,1,18,32.53,42.69,13.7,0
45.996,-77.427,2007,8,1,19,31.24,49.17,6.012,0
45.996,-77.427,2007,8,1,20,29.19,55.21,4.68,0
45.996,-77.427,2007,8,1,21,27.79,54.36,7.884,0
45.996,-77.427,2007,8,1,22,24.29,69.06,2.772,0
45.996,-77.427,2007,8,1,23,20.21,89.9,0.732,0
45.996,-77.427,2007,8,2,0,18.78,94.4,2.58,0
45.996,-77.427,2007,8,2,1,17.72,95.3,1.524,0
45.996,-77.427,2007,8,2,2,17.04,97,2.004,0
45.996,-77.427,2007,8,2,3,16.6,98.7,1.932,0
45.996,-77.427,2007,8,2,4,16.12,99.6,2.364,0
45.996,-77.427,2007,8,2,5,15.34,100,1.908,0
45.996,-77.427,2007,8,2,6,15.85,99.8,2.124,0
45.996,-77.427,2007,8,2,7,17.45,96,1.716,0
45.996,-77.427,2007,8,2,8,22.11,86,2.196,0
45.996,-77.427,2007,8,2,9,24.28,78.3,3.072,0
45.996,-77.427,2007,8,2,10,27.52,63.46,6.9,0
45.996,-77.427,2007,8,2,11,29.91,54.77,8.27,0
45.996,-77.427,2007,8,2,12,31.37,46.92,13.62,0
45.996,-77.427,2007,8,2,13,32.63,43.89,12.97,0
45.996,-77.427,2007,8,2,14,33.32,38.81,12.7,0
45.996,-77.427,2007,8,2,15,33.93,38.84,15.12,0
45.996,-77.427,2007,8,2,16,33.73,37.27,13,0
45.996,-77.427,2007,8,2,17,33.39,40.75,8.8,0
45.996,-77.427,2007,8,2,18,32.43,42.15,11.86,0
45.996,-77.427,2007,8,2,19,31.68,41.94,10.62,0
45.996,-77.427,2007,8,2,20,29.57,44.33,7.5,0
45.996,-77.427,2007,8,2,21,23.44,74.62,3.252,0
45.996,-77.427,2007,8,2,22,21.16,83.6,1.188,0
45.996,-77.427,2007,8,2,23,20.28,84.1,2.496,0
45.996,-77.427,2007,8,3,0,20.96,80.9,2.532,0
45.996,-77.427,2007,8,3,1,19.42,90.5,2.892,0
45.996,-77.427,2007,8,3,2,19.8,88.1,1.908,0
45.996,-77.427,2007,8,3,3,23.11,73.48,5.052,0
45.996,-77.427,2007,8,3,4,19.25,99.8,1.416,2.2
45.996,-77.427,2007,8,3,5,18.88,100,3.06,0
45.996,-77.427,2007,8,3,6,18.71,100,2.196,1.3
45.996,-77.427,2007,8,3,7,18.57,100,1.8,0
45.996,-77.427,2007,8,3,8,20.34,99.5,2.052,0
45.996,-77.427,2007,8,3,9,23.02,84.7,5.76,0
45.996,-77.427,2007,8,3,10,25.07,76.12,9.11,0
45.996,-77.427,2007,8,3,11,26.09,55.21,11.62,0
45.996,-77.427,2007,8,3,12,27.32,40.1,16.27,0
45.996,-77.427,2007,8,3,13,27.93,35.33,12.42,0
45.996,-77.427,2007,8,3,14,28.54,32.23,17.17,0
45.996,-77.427,2007,8,3,15,28.99,30.32,14.26,0
45.996,-77.427,2007,8,3,16,29.43,31.1,16.67,0
45.996,-77.427,2007,8,3,17,29.43,30.76,10.84,0
45.996,-77.427,2007,8,3,18,28.75,31.03,10.26,0
45.996,-77.427,2007,8,3,19,27.69,33.97,13.7,0
45.996,-77.427,2007,8,3,20,25.68,38.3,8.21,0
45.996,-77.427,2007,8,3,21,21.06,59.73,3.456,0
45.996,-77.427,2007,8,3,22,20.21,59.97,4.764,0
45.996,-77.427,2007,8,3,23,21.95,49.63,9.34,0
45.996,-77.427,2007,8,4,0,19.73,59.36,5.772,0
45.996,-77.427,2007,8,4,1,17.86,69.6,5.664,0
45.996,-77.427,2007,8,4,2,18.81,61.74,3.132,0
45.996,-77.427,2007,8,4,3,16.83,68.4,4.464,0
45.996,-77.427,2007,8,4,4,15.54,71.03,4.164,0
45.996,-77.427,2007,8,4,5,13.54,78.82,5.436,0
45.996,-77.427,2007,8,4,6,11.8,84.9,5.16,0
45.996,-77.427,2007,8,4,7,13.57,82.3,4.092,0
45.996,-77.427,2007,8,4,8,16.63,67.58,7.02,0
45.996,-77.427,2007,8,4,9,18.39,61.26,6.3,0
45.996,-77.427,2007,8,4,10,19.85,53.4,7.2,0
45.996,-77.427,2007,8,4,11,20.6,46.48,8.36,0
45.996,-77.427,2007,8,4,12,20.46,49.58,11.27,0
45.996,-77.427,2007,8,4,13,22.58,42.56,7.656,0
45.996,-77.427,2007,8,4,14,22.85,40.68,12.66,0
45.996,-77.427,2007,8,4,15,23.94,36.28,9.41,0
45.996,-77.427,2007,8,4,16,23.36,36.86,12.72,0
45.996,-77.427,2007,8,4,17,24.01,34.51,11.82,0
45.996,-77.427,2007,8,4,18,23.87,36.32,8.68,0
45.996,-77.427,2007,8,4,19,22.64,39.93,8.68,0
45.996,-77.427,2007,8,4,20,20.57,46.62,3.192,0
45.996,-77.427,2007,8,4,21,14.48,78.7,1.896,0
45.996,-77.427,2007,8,4,22,11.73,88.2,3.108,0
45.996,-77.427,2007,8,4,23,10.4,92.6,1.296,0
45.996,-77.427,2007,8,5,0,9.99,96.3,2.688,0
45.996,-77.427,2007,8,5,1,9.25,97,3.684,0
45.996,-77.427,2007,8,5,2,8.73,99.3,3.192,0
45.996,-77.427,2007,8,5,3,8.23,99.9,1.068,0
45.996,-77.427,2007,8,5,4,7.244,99.9,2.7,0
45.996,-77.427,2007,8,5,5,6.663,99.6,2.712,0
45.996,-77.427,2007,8,5,6,6.083,99.8,2.532,0
45.996,-77.427,2007,8,5,7,7.96,99.6,2.364,0
45.996,-77.427,2007,8,5,8,12.65,87.7,2.376,0
45.996,-77.427,2007,8,5,9,16.8,73.03,2.1,0
45.996,-77.427,2007,8,5,10,18.86,63.02,5.16,0
45.996,-77.427,2007,8,5,11,21.86,49.38,9.29,0
45.996,-77.427,2007,8,5,12,23.43,39.9,10.16,0
45.996,-77.427,2007,8,5,13,24.25,38.77,9.59,0
45.996,-77.427,2007,8,5,14,25.1,37.61,8.94,0
45.996,-77.427,2007,8,5,15,25.23,36.97,12.19,0
45.996,-77.427,2007,8,5,16,25.75,34.89,9.42,0
45.996,-77.427,2007,8,5,17,26.05,35.7,12.91,0
45.996,-77.427,2007,8,5,18,25.61,40.34,9.44,0
45.996,-77.427,2007,8,5,19,24.76,43.44,7.008,0
45.996,-77.427,2007,8,5,20,22.27,52.52,6.6,0
45.996,-77.427,2007,8,5,21,19.9,58.57,7.584,0
45.996,-77.427,2007,8,5,22,19.36,61.67,7.656,0
45.996,-77.427,2007,8,5,23,17.31,71.26,6.444,0
45.996,-77.427,2007,8,6,0,16.83,76.62,6.372,0
45.996,-77.427,2007,8,6,1,17.17,74.5,8.42,0
45.996,-77.427,2007,8,6,2,17.41,71.64,6.744,0
45.996,-77.427,2007,8,6,3,16.93,76.55,4.404,0
45.996,-77.427,2007,8,6,4,15.26,92.4,3.408,0.2
45.996,-77.427,2007,8,6,5,14.99,94.7,1.644,0.1
45.996,-77.427,2007,8,6,6,14.85,95.5,2.892,0
45.996,-77.427,2007,8,6,7,14.85,96.5,3.024,0
45.996,-77.427,2007,8,6,8,16.08,90.8,5.352,0
45.996,-77.427,2007,8,6,9,17.55,86.8,7.356,0
45.996,-77.427,2007,8,6,10,19.44,79.63,5.232,0
45.996,-77.427,2007,8,6,11,21.86,71.89,7.428,0
45.996,-77.427,2007,8,6,12,23.6,69.5,8.4,0
45.996,-77.427,2007,8,6,13,24.25,66.97,7.656,0
45.996,-77.427,2007,8,6,14,26.12,63.12,6.06,0
45.996,-77.427,2007,8,6,15,26.67,60.9,4.848,0
45.996,-77.427,2007,8,6,16,28.82,46.1,10.93,0
45.996,-77.427,2007,8,6,17,27.86,50.09,9.31,0
45.996,-77.427,2007,8,6,18,28.2,49.04,12.53,0
45.996,-77.427,2007,8,6,19,27.21,53.4,6.312,0
45.996,-77.427,2007,8,6,20,24.72,66.43,3.024,0
45.996,-77.427,2007,8,6,21,21.53,83,2.28,0
45.996,-77.427,2007,8,6,22,20.1,85,4.296,0
45.996,-77.427,2007,8,6,23,18.78,83.9,3.66,0
45.996,-77.427,2007,8,7,0,18.54,86.4,2.112,0
45.996,-77.427,2007,8,7,1,16.83,90.7,3.96,0
45.996,-77.427,2007,8,7,2,16.97,90.4,3.948,0
45.996,-77.427,2007,8,7,3,16.35,88.6,1.944,0
45.996,-77.427,2007,8,7,4,19.01,73.48,6.108,0
45.996,-77.427,2007,8,7,5,17.99,75.18,4.224,0
45.996,-77.427,2007,8,7,6,16.63,81.7,3.324,0
45.996,-77.427,2007,8,7,7,16.73,81.5,4.56,0
45.996,-77.427,2007,8,7,8,17.41,79.99,5.448,0
45.996,-77.427,2007,8,7,9,19.49,71.39,1.956,0
45.996,-77.427,2007,8,7,10,19.71,70.35,3.996,0
45.996,-77.427,2007,8,7,11,21.55,65.2,4.524,0
45.996,-77.427,2007,8,7,12,23.46,58.45,5.844,0
45.996,-77.427,2007,8,7,13,23.77,58.82,8.98,0
45.996,-77.427,2007,8,7,14,24.62,57.15,7.512,0
45.996,-77.427,2007,8,7,15,25.41,56.88,11.58,0
45.996,-77.427,2007,8,7,16,26.12,57.66,12.88,0
45.996,-77.427,2007,8,7,17,25.78,60.66,8.45,0
45.996,-77.427,2007,8,7,18,25.58,63.9,8.41,0
45.996,-77.427,2007,8,7,19,25.06,68.75,6.348,0
45.996,-77.427,2007,8,7,20,23.43,76.93,6.156,0
45.996,-77.427,2007,8,7,21,22.07,83.4,5.304,0
45.996,-77.427,2007,8,7,22,21.53,87.3,5.664,0
45.996,-77.427,2007,8,7,23,20.68,90.7,7.548,0
45.996,-77.427,2007,8,8,0,20.14,93.6,5.652,0
45.996,-77.427,2007,8,8,1,20.07,93.6,5.688,0
45.996,-77.427,2007,8,8,2,19.66,96.1,6.66,0
45.996,-77.427,2007,8,8,3,19.42,97.4,2.88,0
45.996,-77.427,2007,8,8,4,19.42,98.4,6.948,1
45.996,-77.427,2007,8,8,5,19.29,99.9,3.288,1.1
45.996,-77.427,2007,8,8,6,19.05,100,2.544,4.8
45.996,-77.427,2007,8,8,7,18.91,100,1.572,0
45.996,-77.427,2007,8,8,8,19.76,99.6,2.724,0
45.996,-77.427,2007,8,8,9,21.25,91.8,6.336,0
45.996,-77.427,2007,8,8,10,22.2,87.5,12.59,0
45.996,-77.427,2007,8,8,11,22.95,80.7,8.63,0
45.996,-77.427,2007,8,8,12,24.79,66.91,13.04,0
45.996,-77.427,2007,8,8,13,25.27,61.21,11.17,0
45.996,-77.427,2007,8,8,14,23.5,65.51,15.02,0
45.996,-77.427,2007,8,8,15,24.65,55.79,12.59,0
45.996,-77.427,2007,8,8,16,25.68,50.23,8.63,0
45.996,-77.427,2007,8,8,17,25.13,51.63,4.128,0
45.996,-77.427,2007,8,8,18,23.94,54.12,11.95,0
45.996,-77.427,2007,8,8,19,22.1,54.15,8.65,0
45.996,-77.427,2007,8,8,20,20.7,63.02,2.988,0
45.996,-77.427,2007,8,8,21,17.41,75.12,0.888,0
45.996,-77.427,2007,8,8,22,14.45,92.8,2.22,0
45.996,-77.427,2007,8,8,23,12.58,97.3,3.168,0
45.996,-77.427,2007,8,9,0,12.28,96.4,3.732,0
45.996,-77.427,2007,8,9,1,12,97.9,6.564,0
45.996,-77.427,2007,8,9,2,10.95,99.7,2.616,0
45.996,-77.427,2007,8,9,3,10.54,99.9,2.736,0
45.996,-77.427,2007,8,9,4,9.21,99.9,2.58,0
45.996,-77.427,2007,8,9,5,9.17,99.9,2.004,0
45.996,-77.427,2007,8,9,6,8.05,99.9,2.964,0
45.996,-77.427,2007,8,9,7,10.37,99.9,2.976,0
45.996,-77.427,2007,8,9,8,12.65,95.3,1.92,0
45.996,-77.427,2007,8,9,9,15.23,81.6,4.62,0
45.996,-77.427,2007,8,9,10,16.93,67.2,7.728,0
45.996,-77.427,2007,8,9,11,18.69,57.87,12.29,0
45.996,-77.427,2007,8,9,12,19.51,51.8,12.25,0
45.996,-77.427,2007,8,9,13,20.39,54.09,6.936,0
45.996,-77.427,2007,8,9,14,21.11,48.63,7.548,0
45.996,-77.427,2007,8,9,15,22.3,49.38,8.96,0
45.996,-77.427,2007,8,9,16,22.3,45.15,10.5,0
45.996,-77.427,2007,8,9,17,22.41,43.65,12.84,0
45.996,-77.427,2007,8,9,18,21.28,50.78,7.188,0
45.996,-77.427,2007,8,9,19,21.73,51.77,3.612,0
45.996,-77.427,2007,8,9,20,17.9,75.3,1.8,0
45.996,-77.427,2007,8,9,21,13.29,92.7,2.232,0
45.996,-77.427,2007,8,9,22,11.19,98.9,1.452,0
45.996,-77.427,2007,8,9,23,10.44,99.6,2.748,0
45.996,-77.427,2007,8,10,0,10.84,98.9,2.016,0
45.996,-77.427,2007,8,10,1,11.12,99,2.964,0
45.996,-77.427,2007,8,10,2,10.71,99.9,1.776,0
45.996,-77.427,2007,8,10,3,10.54,99,2.16,0
45.996,-77.427,2007,8,10,4,10.81,99.4,3.276,0
45.996,-77.427,2007,8,10,5,10.54,99.5,4.032,0
45.996,-77.427,2007,8,10,6,9.55,99.9,2.196,0
45.996,-77.427,2007,8,10,7,11.6,99.9,7.272,0
45.996,-77.427,2007,8,10,8,13.53,91.7,2.484,0
45.996,-77.427,2007,8,10,9,17.72,75.8,3.888,0
45.996,-77.427,2007,8,10,10,20.05,65.95,3.972,0
45.996,-77.427,2007,8,10,11,23.56,53.74,6.312,0
45.996,-77.427,2007,8,10,12,24.59,44.16,8.15,0
45.996,-77.427,2007,8,10,13,25.51,40.17,4.236,0
45.996,-77.427,2007,8,10,14,25.88,32.12,6.6,0
45.996,-77.427,2007,8,10,15,26.29,34.78,3,0
45.996,-77.427,2007,8,10,16,26.94,38.36,1.896,0
45.996,-77.427,2007,8,10,17,27.62,37.31,5.904,0
45.996,-77.427,2007,8,10,18,27.01,34.65,6.792,0
45.996,-77.427,2007,8,10,19,25.95,36.93,4.932,0
45.996,-77.427,2007,8,10,20,21.25,66.63,1.824,0
45.996,-77.427,2007,8,10,21,16.66,82.3,2.22,0
45.996,-77.427,2007,8,10,22,14.96,89.9,3.144,0
45.996,-77.427,2007,8,10,23,13.71,94.2,4.968,0
45.996,-77.427,2007,8,11,0,13.57,93.5,3.888,0
45.996,-77.427,2007,8,11,1,13.84,89.8,7.956,0
45.996,-77.427,2007,8,11,2,13.29,92.9,3.912,0
45.996,-77.427,2007,8,11,3,12.58,95.5,5.124,0
45.996,-77.427,2007,8,11,4,13.81,91.4,3.492,0
45.996,-77.427,2007,8,11,5,13.29,94,3.54,0
45.996,-77.427,2007,8,11,6,12.51,97.3,2.832,0
45.996,-77.427,2007,8,11,7,14.69,91.2,5.832,0
45.996,-77.427,2007,8,11,8,16.76,82,4.584,0
45.996,-77.427,2007,8,11,9,17.79,78.18,4.536,0
45.996,-77.427,2007,8,11,10,18.9,77.28,7.452,0
45.996,-77.427,2007,8,11,11,22.54,64.45,8.17,0
45.996,-77.427,2007,8,11,12,26.16,52.41,7.548,0
45.996,-77.427,2007,8,11,13,28.27,43.17,9.9,0
45.996,-77.427,2007,8,11,14,29.7,39.52,8.78,0
45.996,-77.427,2007,8,11,15,30.42,37.92,15.88,0
45.996,-77.427,2007,8,11,16,30.55,37.92,6.648,0
45.996,-77.427,2007,8,11,17,29.7,39.9,5.34,0
45.996,-77.427,2007,8,11,18,29.6,40.44,6.624,0
45.996,-77.427,2007,8,11,19,26.94,57.49,1.848,0
45.996,-77.427,2007,8,11,20,24.32,76.35,2.976,0
