id,lat,long,timezone,yr,mon,day,hr,temp,rh,ws,prec,grass_fuel_load,percent_cured,solrad,sunrise,sunset,sunlight_hours,mcffmc,ffmc,dmc,dc,isi,bui,fwi,dsr,mcgfmc_matted,mcgfmc_standing,gfmc,gsi,gfwi,prec_cumulative,canopy_drying
PRF,45.996,-77.427,-4,2007,7,31,19,26.91,46.41,2.28,0.0,0.35,21.14,0.2488,5.8318,20.7098,14.878,11.5784,89.3017,38.4489,185.9467,4.3474,50.6929,11.9622,2.1994,7.2127,11.2175,54.3553,0.0406,0.1536,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,31,20,24.04,60.53,3.12,0.0,0.35,21.14,0.0876,5.8318,20.7098,14.878,12.0027,88.9054,38.6595,186.4948,4.2844,50.9268,11.8541,2.1643,10.5363,12.7544,53.8652,0.0452,0.171,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,31,21,19.11,86.2,3.516,0.0,0.35,21.14,0.0,5.8318,20.7098,14.878,14.1584,86.9237,38.6595,186.4948,3.2911,50.9268,9.5368,1.4727,17.3732,18.2122,52.3212,0.0124,0.0471,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,31,22,17.55,92.6,3.732,0.0,0.35,21.14,0.0,5.8318,20.7098,14.878,16.5873,84.7533,38.6595,186.4948,2.4562,50.9268,7.3858,0.9368,21.9354,22.2626,50.962,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,31,23,16.63,94.0,2.556,0.0,0.35,21.14,0.0,5.8318,20.7098,14.878,18.5604,83.037,38.6595,186.4948,1.8434,50.9268,5.6418,0.5815,24.2214,24.3578,50.2851,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,0,15.48,98.7,2.316,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,20.9469,81.0149,38.6595,186.4948,1.4256,50.9268,4.3397,0.3655,26.9845,27.0436,49.5112,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,1,14.9,98.8,2.916,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,22.8593,79.4354,38.6595,186.4948,1.2427,50.9268,3.7311,0.2797,28.3134,28.339,48.9595,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,2,14.62,99.2,2.676,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,24.4274,78.1666,38.6595,186.4948,1.0924,50.9268,3.2079,0.2141,29.0823,29.0935,48.663,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,3,14.11,100.0,2.568,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,25.8393,77.0438,38.6595,186.4948,0.9934,50.9268,2.8493,0.1736,29.8134,29.8184,48.3691,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,4,13.7,99.9,2.748,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,26.935,76.185,38.6595,186.4948,0.9442,50.9268,2.6659,0.1543,30.1591,30.1614,48.22,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,5,12.89,100.0,1.608,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,27.7904,75.5221,38.6595,186.4948,0.8553,50.9268,2.3243,0.121,30.4592,30.4603,48.1383,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,6,12.89,99.9,1.992,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,28.467,75.0023,38.6598,186.8757,0.8464,50.9625,2.291,0.118,30.5658,30.5663,48.08,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,7,14.49,100.0,0.768,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,28.9668,74.6208,38.6598,187.2805,0.7797,51.0001,2.0231,0.0947,30.5658,30.5663,48.1233,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,8,19.05,83.4,1.704,0.0,0.35,21.71,0.1784,5.8516,20.6888,14.8373,28.2703,75.153,38.73,187.7538,0.8413,51.105,2.2772,0.1167,25.1135,28.4353,48.9758,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,9,21.72,75.47,2.244,0.0,0.35,21.71,0.3567,5.8516,20.6888,14.8373,26.9221,76.1951,38.8483,188.2671,0.9211,51.2555,2.5948,0.1471,18.0277,24.9305,50.3476,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,10,24.08,70.45,4.02,0.0,0.35,21.71,0.519,5.8516,20.6888,14.8373,25.0687,77.6543,39.0062,188.8158,1.1204,51.4438,3.3356,0.2294,12.7351,21.3136,51.5315,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,11,25.47,70.52,4.308,0.0,0.35,21.71,0.6245,5.8516,20.6888,14.8373,23.4258,78.9744,39.1729,189.3853,1.2752,51.6416,3.8843,0.3004,10.1947,19.2377,52.185,0.0068,0.0257,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,12,29.02,59.06,4.824,0.0,0.35,21.71,0.7599,5.8516,20.6888,14.8373,20.867,81.0817,39.4367,190.0081,1.63,51.9286,5.0613,0.4799,6.9981,15.951,53.0829,0.0404,0.1528,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,13,30.9,48.97,11.94,0.0,0.35,21.71,0.8072,5.8516,20.6888,14.8373,17.5321,83.9263,39.7867,190.6591,3.3224,52.2925,9.7679,1.5364,6.2212,12.8766,52.6128,0.3121,1.1809,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,14,32.09,45.63,14.18,0.0,0.35,21.71,0.8004,5.8516,20.6888,14.8373,14.8687,86.2823,40.1741,191.328,5.1433,52.6895,13.9616,2.8914,5.9441,11.4606,52.4054,0.429,1.6231,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,15,33.21,42.8,13.96,0.0,0.35,21.71,0.7516,5.8516,20.6888,14.8373,12.8655,88.1058,40.5958,192.0136,6.5958,53.1166,16.9491,4.0753,5.618,10.5626,52.5725,0.465,1.7595,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,16,33.21,42.39,12.55,0.0,0.35,21.71,0.6644,5.8516,20.6888,14.8373,11.6639,89.2217,41.0205,192.6993,7.2109,53.5452,18.1866,4.6167,5.618,10.3549,52.887,0.4249,1.6077,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,17,33.28,43.24,15.18,0.0,0.35,21.71,0.546,5.8516,20.6888,14.8373,10.9846,89.8601,41.4399,193.386,9.0227,53.9682,21.4891,6.2029,5.618,10.3549,52.3479,0.5184,1.9616,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,18,32.53,42.69,13.7,0.0,0.35,21.71,0.4043,5.8516,20.6888,14.8373,10.6105,90.214,41.8537,194.0614,8.8099,54.3844,21.2085,6.0603,5.9907,10.3549,52.6531,0.4663,1.7645,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,19,31.24,49.17,6.012,0.0,0.35,21.71,0.2483,5.8516,20.6888,14.8373,10.6105,90.214,42.2063,194.7175,5.9803,54.7461,16.0049,3.6821,7.2099,10.3549,54.1561,0.1587,0.6004,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,20,29.19,55.21,4.68,0.0,0.35,21.71,0.09,5.8516,20.6888,14.8373,10.8277,90.0083,42.4965,195.3429,5.4297,55.0519,14.916,3.2504,9.4507,11.0869,54.2547,0.0857,0.3242,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,21,27.79,54.36,7.884,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,11.0131,89.8332,42.4965,195.3429,6.2229,55.0519,16.5414,3.9034,11.0155,11.4826,53.6041,0.2157,0.816,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,22,24.29,69.06,2.772,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,12.0471,88.864,42.4965,195.3429,4.185,55.0519,12.1656,2.266,13.7456,13.9092,53.9111,0.036,0.1361,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,1,23,20.21,89.9,0.732,0.0,0.35,21.71,0.0,5.8516,20.6888,14.8373,14.383,86.7203,42.4965,195.3429,2.7788,55.0519,8.6547,1.2402,19.09,19.1572,52.579,0.0016,0.0059,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,0,18.78,94.4,2.58,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,17.0147,84.378,42.4965,195.3429,2.2024,55.0519,7.0369,0.8599,23.0159,23.0419,51.3031,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,1,17.72,95.3,1.524,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,19.0527,82.6151,42.4965,195.3429,1.6588,55.0519,5.3722,0.5333,24.9277,24.9386,50.6513,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,2,17.04,97.0,2.004,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,20.98,80.9872,42.4965,195.3429,1.399,55.0519,4.5135,0.3918,26.4468,26.4514,50.0234,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,3,16.6,98.7,1.932,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,22.8279,79.4611,42.4965,195.3429,1.1856,55.0519,3.7683,0.2847,27.7982,27.8001,49.4813,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,4,16.12,99.6,2.364,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,24.4997,78.1087,42.4965,195.3429,1.0701,55.0519,3.3463,0.2307,28.8177,28.8185,49.0435,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,5,15.34,100.0,1.908,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,25.8682,77.021,42.4965,195.3429,0.9593,55.0519,2.9263,0.182,29.5187,29.5191,48.7725,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,6,15.85,99.8,2.124,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,26.8988,76.2133,42.4972,195.7681,0.9167,55.0946,2.7619,0.1642,29.6719,29.6721,48.7,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,7,17.45,96.0,1.716,0.0,0.35,22.28,0.026,5.8714,20.6674,14.7959,26.8988,76.2133,42.5127,196.2174,0.898,55.1521,2.6908,0.1568,29.5408,29.6721,48.7163,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,8,22.11,86.0,2.196,0.0,0.35,22.28,0.1791,5.8714,20.6674,14.7959,26.4234,76.5847,42.5814,196.7365,0.9434,55.2612,2.8746,0.1763,24.0823,27.8259,49.458,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,9,24.28,78.3,3.072,0.0,0.35,22.28,0.3602,5.8714,20.6674,14.7959,25.302,77.469,42.6984,197.2882,1.0525,55.4141,3.2994,0.225,17.0926,24.4358,50.7446,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,10,27.52,63.46,6.9,0.0,0.35,22.28,0.5715,5.8714,20.6674,14.7959,22.6423,79.6129,42.9216,197.8885,1.5461,55.6612,5.0458,0.4773,10.722,18.7068,52.3174,0.0286,0.1082,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,11,29.91,54.77,8.27,0.0,0.35,22.28,0.6975,5.8714,20.6674,14.7959,19.5807,82.1654,43.222,198.5247,2.2041,55.9765,7.1193,0.8778,7.5054,14.7587,53.1435,0.1505,0.5696,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,12,31.37,46.92,13.62,0.0,0.35,22.28,0.7753,5.8714,20.6674,14.7959,16.3805,84.9356,43.5916,199.1827,4.1446,56.3515,12.2349,2.2889,6.3936,12.1887,52.6815,0.4036,1.5273,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,13,32.63,43.89,12.97,0.0,0.35,22.28,0.8088,5.8714,20.6674,14.7959,13.9746,87.0905,43.9981,199.8597,5.4268,56.7584,15.1628,3.3462,5.4529,10.9817,52.9891,0.4351,1.6462,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,14,33.32,38.81,12.7,0.0,0.35,22.28,0.8003,5.8714,20.6674,14.7959,11.9953,88.9123,44.4507,200.547,6.9498,57.2037,18.3302,4.6814,4.7579,9.9195,53.1916,0.4771,1.8052,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,15,33.93,38.84,15.12,0.0,0.35,22.28,0.7502,5.8714,20.6674,14.7959,10.7296,90.1011,44.9114,201.2434,9.3115,57.6554,22.7336,6.8529,4.7579,9.6017,52.7243,0.5924,2.2416,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,16,33.73,37.27,13.0,0.0,0.35,22.28,0.6628,5.8714,20.6674,14.7959,9.9077,90.8834,45.3811,201.9369,9.3585,58.113,22.9071,6.9457,4.7579,9.3837,53.1991,0.5183,1.9611,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,17,33.39,40.75,8.8,0.0,0.35,22.28,0.5439,5.8714,20.6674,14.7959,9.7566,91.0281,45.8203,202.6252,7.7313,58.5438,20.0571,5.4901,4.7579,9.3837,54.0621,0.3307,1.2513,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,18,32.43,42.15,11.86,0.0,0.35,22.28,0.4017,5.8714,20.6674,14.7959,9.7566,91.0281,46.2368,203.2992,9.0203,58.9537,22.4822,6.7193,5.6633,9.3837,53.4371,0.4694,1.7759,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,19,31.68,41.94,10.62,0.0,0.35,22.28,0.2464,5.8714,20.6674,14.7959,9.7566,91.0281,46.6451,203.9619,8.4739,59.3548,21.5791,6.2489,6.6713,9.3837,53.693,0.4147,1.569,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,20,29.57,44.33,7.5,0.0,0.35,22.28,0.0881,5.8714,20.6674,14.7959,9.7566,91.0281,47.0106,204.5929,7.2411,59.7172,19.3254,5.1406,8.247,9.5833,54.2882,0.2611,0.9881,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,21,23.44,74.62,3.252,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,11.5321,89.3451,47.0106,204.5929,4.5942,59.7172,13.7172,2.8024,13.8249,14.2823,54.0239,0.0415,0.1569,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,22,21.16,83.6,1.188,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,13.3984,87.6163,47.0106,204.5929,3.2308,59.7172,10.336,1.6981,17.5767,17.7567,53.2716,0.0065,0.0247,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,2,23,20.28,84.1,2.496,0.0,0.35,22.28,0.0,5.8714,20.6674,14.7959,14.9446,86.2141,47.0106,204.5929,2.8273,59.7172,9.2389,1.3923,19.3455,19.4138,52.5896,0.0033,0.0125,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,0,20.96,80.9,2.532,0.0,0.35,22.85,0.0,5.8914,20.6454,14.754,15.8182,85.4335,47.0106,204.5929,2.5392,59.7172,8.4213,1.1816,19.3455,19.4138,52.8589,0.0035,0.0133,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,1,19.42,90.5,2.892,0.0,0.35,22.85,0.0,5.8914,20.6454,14.754,17.5098,83.9457,47.0106,204.5929,2.1113,59.7172,7.1436,0.8831,21.8089,21.8347,51.9856,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,2,19.8,88.1,1.908,0.0,0.35,22.85,0.0,5.8914,20.6454,14.754,18.4305,83.1487,47.0106,204.5929,1.81,59.7172,6.19,0.6853,21.9999,22.01,52.0041,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,3,23.11,73.48,5.052,0.0,0.35,22.85,0.0,5.8914,20.6454,14.754,18.3254,83.2392,47.0106,204.5929,2.1456,59.7172,7.2491,0.9063,20.401,20.4062,52.2722,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,4,19.25,99.8,1.416,2.2,0.35,22.85,0.0,5.8914,20.6454,14.754,64.4899,52.1226,41.2024,204.5929,0.2245,54.8098,0.4035,0.0055,248.9269,58.0018,37.066,0.0,0.0,2.2,0.0
PRF,45.996,-77.427,-4,2007,8,3,5,18.88,100.0,3.06,0.0,0.35,22.85,0.0,5.8914,20.6454,14.754,64.4899,52.1226,41.2024,204.5929,0.2439,54.8098,0.4384,0.0063,248.9269,58.0018,37.0632,0.0,0.0,2.2,1.0
PRF,45.996,-77.427,-4,2007,8,3,6,18.71,100.0,2.196,1.3,0.35,22.85,0.0,5.8914,20.6454,14.754,96.654,37.4043,33.8428,199.7291,0.023,47.5451,0.0373,0.0001,250.0,80.2875,29.03,0.0,0.0,3.5,0.0
PRF,45.996,-77.427,-4,2007,8,3,7,18.57,100.0,1.8,0.0,0.35,22.85,0.0,5.8914,20.6454,14.754,96.654,37.4043,33.8428,200.1951,0.0225,47.578,0.0365,0.0001,250.0,80.2875,29.0301,0.0,0.0,3.5,1.0
PRF,45.996,-77.427,-4,2007,8,3,8,20.34,99.5,2.052,0.0,0.35,22.85,0.0082,5.8914,20.6454,14.754,96.3828,37.5122,33.845,200.6877,0.0233,47.615,0.0379,0.0001,241.9944,79.632,29.2478,0.0,0.0,3.5,2.0
PRF,45.996,-77.427,-4,2007,8,3,9,23.02,84.7,5.76,0.0,0.35,22.85,0.2868,5.8914,20.6454,14.754,86.5601,41.5873,33.9232,201.2205,0.062,47.7299,0.101,0.0005,106.7082,58.1251,37.01,0.0,0.0,3.5,3.0
PRF,45.996,-77.427,-4,2007,8,3,10,25.07,76.12,9.11,0.0,0.35,22.85,0.4881,5.8914,20.6454,14.754,72.5838,48.0133,34.0561,201.7841,0.2008,47.901,0.3277,0.0038,35.8917,37.0599,45.6353,0.0,0.0,3.5,4.0
PRF,45.996,-77.427,-4,2007,8,3,11,26.09,55.21,11.62,0.0,0.35,22.85,0.6809,5.8914,20.6454,14.754,55.2285,57.2276,34.3156,202.3629,0.6042,48.1982,0.9905,0.0267,12.98,21.3407,51.2579,0.0808,0.3058,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,12,27.32,40.1,16.27,0.0,0.35,22.85,0.7705,5.8914,20.6454,14.754,39.1859,67.2703,34.6789,202.9602,1.3001,48.5983,3.7812,0.2864,7.6419,13.7227,52.2083,0.4456,1.6861,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,13,27.93,35.33,12.42,0.0,0.35,22.85,0.8049,5.8914,20.6454,14.754,28.5739,74.9205,35.0798,203.5667,1.4251,49.0348,4.2141,0.347,5.7686,11.2788,53.3308,0.4254,1.6096,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,14,28.54,32.23,17.17,0.0,0.35,22.85,0.7967,5.8914,20.6454,14.754,20.8498,81.096,35.5092,204.1823,3.0414,49.498,8.7614,1.2674,5.7346,10.1385,52.499,0.6718,2.5421,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,15,28.99,30.32,14.26,0.0,0.35,22.85,0.7471,5.8914,20.6454,14.754,15.9897,85.2812,35.9577,204.8046,4.4894,49.9785,12.1752,2.2691,5.3273,9.5564,53.188,0.5929,2.2434,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,16,29.43,31.1,16.67,0.0,0.35,22.85,0.6598,5.8914,20.6454,14.754,12.9222,88.0536,36.4078,205.4336,7.5045,50.4592,18.1522,4.6012,5.3273,9.4584,52.6813,0.7021,2.6567,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,17,29.43,30.76,10.84,0.0,0.35,22.85,0.541,5.8914,20.6454,14.754,11.1677,89.6874,36.8602,206.0625,7.073,50.9401,17.4608,4.2956,5.3273,9.3939,53.9258,0.4485,1.6969,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,18,28.75,31.03,10.26,0.0,0.35,22.85,0.3989,5.8914,20.6454,14.754,10.1602,90.6422,37.3004,206.6813,7.8757,51.4069,18.992,4.9847,5.4446,9.3939,54.0451,0.4209,1.5928,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,19,27.69,33.97,13.7,0.0,0.35,22.85,0.243,5.8914,20.6454,14.754,9.8027,90.9839,37.7063,207.2841,9.8345,51.8383,22.3848,6.6678,6.6707,9.3939,53.3269,0.5787,2.1898,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,20,25.68,38.3,8.21,0.0,0.35,22.85,0.0845,5.8914,20.6454,14.754,9.8027,90.9839,38.0581,207.8568,7.4577,52.215,18.3972,4.7117,8.2507,9.6758,54.4153,0.3097,1.1719,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,21,21.06,59.73,3.456,0.0,0.35,22.85,0.0,5.8914,20.6454,14.754,10.6961,90.1328,38.0581,207.8568,5.1968,52.215,14.0039,2.9069,11.8457,12.4279,54.733,0.0615,0.2329,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,22,20.21,59.97,4.764,0.0,0.35,22.85,0.0,5.8914,20.6454,14.754,11.4388,89.4326,38.0581,207.8568,5.0206,52.215,13.6326,2.7719,13.4926,13.7265,54.2156,0.0692,0.2619,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,3,23,21.95,49.63,9.34,0.0,0.35,22.85,0.0,5.8914,20.6454,14.754,11.4816,89.3925,38.0581,207.8568,6.2863,52.215,16.1986,3.7614,13.4926,13.7265,53.4655,0.2225,0.8417,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,0,19.73,59.36,5.772,0.0,0.35,23.42,0.0,5.9115,20.623,14.7115,12.0354,88.8749,38.0581,207.8568,4.8756,52.215,13.3236,2.6616,14.1734,14.2667,54.2084,0.1039,0.393,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,1,17.86,69.6,5.664,0.0,0.35,23.42,0.0,5.9115,20.623,14.7115,13.0164,87.9669,38.0581,207.8568,4.2566,52.215,11.9627,2.1995,15.9121,15.9494,53.797,0.0705,0.2668,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,2,18.81,61.74,3.132,0.0,0.35,23.42,0.0,5.9115,20.623,14.7115,13.3203,87.6878,38.0581,207.8568,3.5999,52.215,10.4352,1.7271,15.9121,15.9494,54.1442,0.0317,0.12,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,3,16.83,68.4,4.464,0.0,0.35,23.42,0.0,5.9115,20.623,14.7115,13.9342,87.1273,38.0581,207.8568,3.5536,52.215,10.3238,1.6946,16.5865,16.6024,53.7812,0.0372,0.1408,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,4,15.54,71.03,4.164,0.0,0.35,23.42,0.0,5.9115,20.623,14.7115,14.564,86.5567,38.0581,207.8568,3.2277,52.215,9.5241,1.4692,17.3777,17.3848,53.5918,0.0268,0.1014,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,5,13.54,78.82,5.436,0.0,0.35,23.42,0.0,5.9115,20.623,14.7115,15.5476,85.6744,38.0581,207.8568,3.0396,52.215,9.0494,1.3421,19.1416,19.1447,52.9046,0.0135,0.051,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,6,11.8,84.9,5.16,0.0,0.35,23.42,0.0,5.9115,20.623,14.7115,16.7574,84.6036,38.0976,208.2213,2.5861,52.281,7.866,1.0473,21.235,21.2364,52.2561,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,7,13.57,82.3,4.092,0.0,0.35,23.42,0.0709,5.9115,20.623,14.7115,17.478,83.9734,38.1509,208.6124,2.2512,52.362,6.9469,0.8405,21.235,21.445,52.2862,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,8,16.63,67.58,7.02,0.0,0.35,23.42,0.2333,5.9115,20.623,14.7115,17.478,83.9734,38.2706,209.0493,2.6091,52.5091,7.9501,1.0671,18.2062,20.3451,52.3522,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,9,18.39,61.26,6.3,0.0,0.35,23.42,0.3892,5.9115,20.623,14.7115,17.2156,84.2023,38.4288,209.5127,2.5944,52.6945,7.9279,1.0619,14.7458,18.8338,52.8979,0.0248,0.0939,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,10,19.85,53.4,7.2,0.0,0.35,23.42,0.543,5.9115,20.623,14.7115,16.5729,84.7659,38.6341,209.9979,2.9302,52.9258,8.842,1.2881,11.5651,17.0128,53.2981,0.079,0.2989,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,11,20.6,46.48,8.36,0.0,0.35,23.42,0.6637,5.9115,20.623,14.7115,15.6567,85.5772,38.8789,210.4944,3.4747,53.1947,10.2457,1.672,9.3412,15.3613,53.5434,0.1511,0.5719,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,12,20.46,49.58,11.27,0.0,0.35,23.42,0.7215,5.9115,20.623,14.7115,15.1096,86.066,39.1079,210.9888,4.3085,53.4484,12.2422,2.2913,9.1998,15.0618,53.1388,0.2783,1.053,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,13,22.58,42.56,7.656,0.0,0.35,23.42,0.7816,5.9115,20.623,14.7115,14.2169,86.8706,39.3958,211.515,4.024,53.7593,11.6273,2.0915,7.2912,13.8378,54.0044,0.1783,0.6745,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,14,22.85,40.68,12.66,0.0,0.35,23.42,0.7761,5.9115,20.623,14.7115,13.3685,87.6436,39.6968,212.0453,5.7818,54.082,15.497,3.4778,7.2912,13.1181,53.2629,0.3849,1.4565,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,15,23.94,36.28,9.41,0.0,0.35,23.42,0.7351,5.9115,20.623,14.7115,12.446,88.4935,40.0354,212.5919,5.5444,54.4403,15.0637,3.3076,6.6368,12.1817,54.033,0.296,1.1198,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,16,23.36,36.86,12.72,0.0,0.35,23.42,0.6466,5.9115,20.623,14.7115,11.8507,89.0472,40.3628,213.1298,7.0929,54.7867,18.1861,4.6164,6.6368,12.0764,53.4249,0.4239,1.6041,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,17,24.01,34.51,11.82,0.0,0.35,23.42,0.5323,5.9115,20.623,14.7115,11.2445,89.6152,40.7119,213.6774,7.3544,55.1531,18.7427,4.8695,6.6368,11.6318,53.6713,0.4103,1.5526,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,18,23.87,36.32,8.68,0.0,0.35,23.42,0.3909,5.9115,20.623,14.7115,10.9722,89.8718,41.0494,214.223,6.5135,55.5078,17.1922,4.1793,6.9957,11.6318,54.2696,0.2851,1.0789,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,19,22.64,39.93,8.68,0.0,0.35,23.42,0.2348,5.9115,20.623,14.7115,10.9722,89.8718,41.3513,214.7501,6.5135,55.8277,17.2453,4.2022,8.2464,11.6318,54.2696,0.2851,1.0789,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,20,20.57,46.62,3.192,0.0,0.35,23.42,0.0775,5.9115,20.623,14.7115,11.038,89.8097,41.595,215.2461,4.8961,56.0916,13.915,2.8743,10.0309,12.0518,55.1485,0.0634,0.2399,0.0,0.0
PRF,45.996,-77.427,-4,2007,8,4,21,14.48,78.7,1.896,0.0,0.35,23.42,0.0,5.9115,20.623,14.7115,12.6029,88.3483,41.595,215.2461,3.7185,56.0916,11.1791,1.951,15.3941,16.3543,54.1837,0.018,0.0679,0.0,0.0
